url,chemical_name,numericals
http://www.industrialchemistry.org/PDF/r2041.pdf,prodiamine,[29091-21-2]
http://www.industrialchemistry.org/PDF/r1755.pdf,profenofos,[41198-08-7]
http://www.industrialchemistry.org/PDF/r16439.pdf,profoxydim,[139001-49-3]
http://www.industrialchemistry.org/PDF/r9672.pdf,progesterone,[57-83-0]
http://www.industrialchemistry.org/PDF/r13440.pdf,prohexadione-calcium,"[127277-53-6],[88805-35-0]"
http://www.industrialchemistry.org/PDF/r3177.pdf,promazine,"[53-60-1],[58-40-2]"
http://www.industrialchemistry.org/PDF/r3185.pdf,promethazine,"[58-33-3],[60-87-7]"
http://www.industrialchemistry.org/PDF/r2046.pdf,propachlor,[1918-16-7]
http://www.industrialchemistry.org/PDF/r12819.pdf,propafenone,"[34183-22-7],[54063-53-5],[251-867-9],[258-955-6]"
http://www.industrialchemistry.org/PDF/r1635.pdf,propamocarb,[24579-73-5]
http://www.industrialchemistry.org/PDF/r1138.pdf,propionaldehyde,[123-38-6]
http://www.industrialchemistry.org/PDF/r1067.pdf,propane,[74-98-6]
http://www.industrialchemistry.org/PDF/r10196.pdf,propane sultone,[1120-71-4]
http://www.industrialchemistry.org/PDF/r2466.pdf,propanidid,[1421-14-3]
http://www.industrialchemistry.org/PDF/r13441.pdf,propaquizafop,[111479-05-1]
http://www.industrialchemistry.org/PDF/r12734.pdf,proxymetacaine,"[499-67-2],[5875-06-9],[207-884-9],[227-541-7]"
http://www.industrialchemistry.org/PDF/r1756.pdf,propargite,[2312-35-8]
http://www.industrialchemistry.org/PDF/r14876.pdf,propargylamine,[2450-71-7]
http://www.industrialchemistry.org/PDF/r479.pdf,propylene,[115-07-1]
http://www.industrialchemistry.org/PDF/r2132.pdf,propetamphos,[31218-83-4]
http://www.industrialchemistry.org/PDF/r2710.pdf,propicillin,"[1245-44-9],[551-27-9],[208-995-5],[214-993-5]"
http://www.industrialchemistry.org/PDF/r1854.pdf,propiconazole,"[60207-90-1],[262-104-4]"
http://www.industrialchemistry.org/PDF/r1855.pdf,propineb,[9016-72-2]
http://www.industrialchemistry.org/PDF/r5305.pdf,"1,6-hexanediyl bis[3-(3',5'-di-t-butyl-4'-hydroxyphenyl)propionate]",[35074-77-2]
http://www.industrialchemistry.org/PDF/r5312.pdf,"hydrazinobis[3-(3,5-di-t-butyl-4-hydroxyphenyl)propionate]","[32687-78-8],[251-156-3]"
http://www.industrialchemistry.org/PDF/r5314.pdf,"2,2'-oxamidobis[ethyl 3-(3,5-di-t-butyl-4-hydroxyphenyl)propionate]",[70331-94-1]
http://www.industrialchemistry.org/PDF/r5284.pdf,"thiodiglycol bis[3-(3,5-di-t-butyl-4-hydroxyphenyl)propionate]",[41484-35-9]
http://www.industrialchemistry.org/PDF/r8722.pdf,vinyl propionate,[105-38-4]
http://www.industrialchemistry.org/PDF/r15069.pdf,propionic anhydride,[123-62-6]
http://www.industrialchemistry.org/PDF/r1278.pdf,propionyl chloride,[79-03-8]
http://www.industrialchemistry.org/PDF/r13442.pdf,propisochlor,[86763-47-5]
http://www.industrialchemistry.org/PDF/r15181.pdf,propiverine,"[54556-98-8],[60569-19-9]"
http://www.industrialchemistry.org/PDF/r2133.pdf,propoxur,[114-26-1]
http://www.industrialchemistry.org/PDF/r15403.pdf,propoxycarbazone,"[145026-81-9],[181274-15-7]"
http://www.industrialchemistry.org/PDF/r2601.pdf,propranolol,"[525-66-6],[208-378-0]"
http://www.industrialchemistry.org/PDF/r14786.pdf,"N,N,N',tetraglycidyl-a,a'-bis(4-aminophenyl)-p-diisopropylbenzene",[103490-06-8]
http://www.industrialchemistry.org/PDF/r14372.pdf,"N-methacryloxyethyl-N,N-dimethylammonium-3-sulfopropylbetaine",NA
http://www.industrialchemistry.org/PDF/r5059.pdf,propylene carbonate,[108-32-7]
http://www.industrialchemistry.org/PDF/r10897.pdf,propylene glycol dicaprylate/caprate,NA
http://www.industrialchemistry.org/PDF/r17496.pdf,propylene-maleic anhydride graft copolymers,NA
http://www.industrialchemistry.org/PDF/r3040.pdf,propyliodone,[587-61-1]
http://www.industrialchemistry.org/PDF/r12731.pdf,propylthiouracil,[51-52-5]
http://www.industrialchemistry.org/PDF/r2866.pdf,propyphenazone,[479-92-5]
http://www.industrialchemistry.org/PDF/r16441.pdf,propyrisulfuron,[570415-88-2]
http://www.industrialchemistry.org/PDF/r2048.pdf,propyzamide,[23950-58-5]
http://www.industrialchemistry.org/PDF/r3171.pdf,proquazone,[22760-18-5]
http://www.industrialchemistry.org/PDF/r16610.pdf,proquinazid,[189278-12-4]
http://www.industrialchemistry.org/PDF/r13443.pdf,prosulfocarb,[52888-80-9]
http://www.industrialchemistry.org/PDF/r12405.pdf,prosulfuron,[94125-34-5]
http://www.industrialchemistry.org/PDF/r12732.pdf,NA,[9009-65-8]
http://www.industrialchemistry.org/PDF/r12035.pdf,NA,NA
http://www.industrialchemistry.org/PDF/r16612.pdf,prothioconazole,[178928-70-6]
http://www.industrialchemistry.org/PDF/r2134.pdf,prothiofos,[34643-46-4]
http://www.industrialchemistry.org/PDF/r2998.pdf,prothionamide,[14222-60-7]
http://www.industrialchemistry.org/PDF/r12733.pdf,protirelin,[24305-27-9]
http://www.industrialchemistry.org/PDF/r2434.pdf,protriptyline,"[1225-55-4],[438-60-8]"
http://www.industrialchemistry.org/PDF/r16247.pdf,prulifloxacin,[123447-62-1]
http://www.industrialchemistry.org/PDF/r4303.pdf,"polystyrene, general-purpose",[9003-53-6]
http://www.industrialchemistry.org/PDF/r4189.pdf,vinylpyridine copolymers,NA
http://www.industrialchemistry.org/PDF/r12847.pdf,pseudoephedrine,"[345-78-8],[90-82-4]"
http://www.industrialchemistry.org/PDF/r12325.pdf,NA,NA
http://www.industrialchemistry.org/PDF/r1400.pdf,terephthalic acid,"[100-21-0],[202-830-0]"
http://www.industrialchemistry.org/PDF/r1379.pdf,p-t-butylbenzoic acid,"[98-73-7],[202-696-3]"
http://www.industrialchemistry.org/PDF/r4741.pdf,4-t-butylcyclohexyl acetate,"[32210-23-4],[250-954-9]"
http://www.industrialchemistry.org/PDF/r582.pdf,p-t-butylphenol,"[98-54-4],[202-679-0]"
http://www.industrialchemistry.org/PDF/r10306.pdf,p-toluenesulfonyl isocyanate,[4083-64-1]
http://www.industrialchemistry.org/PDF/r9680.pdf,NA,[1332-09-8]
http://www.industrialchemistry.org/PDF/r4231.pdf,vinyl chloride-vinyl acetate copolymers,[34149-92-3]
http://www.industrialchemistry.org/PDF/r3954.pdf,vinylpyrrolidone-vinyl acetate copolymers,NA
http://www.industrialchemistry.org/PDF/r13444.pdf,pymetrozine,[123312-89-0]
http://www.industrialchemistry.org/PDF/r12442.pdf,pyraclofos,[77458-01-6]
http://www.industrialchemistry.org/PDF/r16446.pdf,pyraclonil,[158353-15-2]
http://www.industrialchemistry.org/PDF/r15252.pdf,pyraclostrobin,[175013-18-0]
http://www.industrialchemistry.org/PDF/r13362.pdf,pyraflufen-ethyl,[129630-19-9]
http://www.industrialchemistry.org/PDF/r16871.pdf,pyrafluprole,[315208-17-4]
http://www.industrialchemistry.org/PDF/r16614.pdf,pyramethostrobin,[915410-70-7]
http://www.industrialchemistry.org/PDF/r14969.pdf,Solvent Green 7,[6358-69-6]
http://www.industrialchemistry.org/PDF/r2853.pdf,pyrantel,"[15686-83-6],[22204-24-6],[33401-94-4]"
http://www.industrialchemistry.org/PDF/r3577.pdf,pyranthrone,"[128-70-1],[204-906-9]"
http://www.industrialchemistry.org/PDF/r16615.pdf,pyraoxystrobin,[862588-11-2]
http://www.industrialchemistry.org/PDF/r16447.pdf,pyrasulfotole,[365400-11-9]
http://www.industrialchemistry.org/PDF/r12192.pdf,pyrazine-2-carboxamide,[98-96-4]
http://www.industrialchemistry.org/PDF/r15860.pdf,pyrazine-2-carboxylic acid,"[98-97-5],[202-718-1]"
http://www.industrialchemistry.org/PDF/r12443.pdf,pyrazole,[288-13-1]
http://www.industrialchemistry.org/PDF/r13446.pdf,pyrazolynate,[58011-68-0]
http://www.industrialchemistry.org/PDF/r5429.pdf,Solvent Yellow 16,"[4314-14-1],[224-330-1]"
http://www.industrialchemistry.org/PDF/r1856.pdf,pyrazophos,[13457-18-6]
http://www.industrialchemistry.org/PDF/r12406.pdf,pyrazosulfuron-ethyl,[93697-74-6]
http://www.industrialchemistry.org/PDF/r13447.pdf,pyrazoxyfen,[71561-11-0]
http://www.industrialchemistry.org/PDF/r1462.pdf,pyrene,"[129-00-0],[204-927-3]"
http://www.industrialchemistry.org/PDF/r1610.pdf,NA,[8003-34-7]
http://www.industrialchemistry.org/PDF/r16616.pdf,pyribencarb,[799247-52-2]
http://www.industrialchemistry.org/PDF/r15290.pdf,pyribenzoxim,[168088-61-7]
http://www.industrialchemistry.org/PDF/r13448.pdf,pyributicarb,[88678-67-5]
http://www.industrialchemistry.org/PDF/r13449.pdf,pyridaben,[96489-71-3]
http://www.industrialchemistry.org/PDF/r16449.pdf,pyridafol,"[40020-01-7],[254-752-1]"
http://www.industrialchemistry.org/PDF/r16831.pdf,pyridalyl,[179101-81-6]
http://www.industrialchemistry.org/PDF/r13450.pdf,pyridaphenthion,"[119-12-0],[204-298-5]"
http://www.industrialchemistry.org/PDF/r2049.pdf,pyridate,[55512-33-9]
http://www.industrialchemistry.org/PDF/r929.pdf,pyridine,[110-86-1]
http://www.industrialchemistry.org/PDF/r12221.pdf,pyridine bases,[68391-11-7]
http://www.industrialchemistry.org/PDF/r1491.pdf,"pyridine bases, crude",NA
http://www.industrialchemistry.org/PDF/r2290.pdf,pyridine-1-oxide,[694-59-7]
http://www.industrialchemistry.org/PDF/r13248.pdf,pyridine-2-aldehyde,"[1121-60-4],[214-333-6]"
http://www.industrialchemistry.org/PDF/r15097.pdf,b-pyridylacetic acid hydrochloride,[6419-36-9]
http://www.industrialchemistry.org/PDF/r3041.pdf,pyridostigmine bromide,[101-26-8]
http://www.industrialchemistry.org/PDF/r1857.pdf,pyrifenox,[88283-41-4]
http://www.industrialchemistry.org/PDF/r16832.pdf,pyrifluquinazon,[337458-27-2]
http://www.industrialchemistry.org/PDF/r15416.pdf,pyriftalid,[135186-78-6]
http://www.industrialchemistry.org/PDF/r12735.pdf,pyrimethamine,"[58-14-0],[200-364-2]"
http://www.industrialchemistry.org/PDF/r13451.pdf,pyrimethanil,[53112-28-0]
http://www.industrialchemistry.org/PDF/r13452.pdf,pyrimidifen,[105779-78-0]
http://www.industrialchemistry.org/PDF/r13008.pdf,sulfadoxine,[2447-57-6]
http://www.industrialchemistry.org/PDF/r3307.pdf,"2,4,5,6-tetraaminopyrimidine sulfate","[5392-28-9],[226-393-0]"
http://www.industrialchemistry.org/PDF/r13414.pdf,pyriminobac-methyl,[136191-64-5]
http://www.industrialchemistry.org/PDF/r16834.pdf,pyriprole,[394730-71-3]
http://www.industrialchemistry.org/PDF/r13453.pdf,pyriproxyfen,[95737-68-1]
http://www.industrialchemistry.org/PDF/r13454.pdf,pyrithiobac-sodium,[123342-93-8]
http://www.industrialchemistry.org/PDF/r3006.pdf,pyritinol,"[10049-83-9],[1098-97-1]"
http://www.industrialchemistry.org/PDF/r10647.pdf,wood vinegar,[8030-97-5]
http://www.industrialchemistry.org/PDF/r10646.pdf,"pyrolysis oil, hardwood",NA
http://www.industrialchemistry.org/PDF/r11865.pdf,"pyrolysis oil, pinewood",NA
http://www.industrialchemistry.org/PDF/r1858.pdf,pyroquilon,[57369-32-1]
http://www.industrialchemistry.org/PDF/r16451.pdf,pyroxasulfone,[447399-55-5]
http://www.industrialchemistry.org/PDF/r16452.pdf,pyroxsulam,[422556-08-9]
http://www.industrialchemistry.org/PDF/r6300.pdf,pyrrole,"[109-97-7],[203-724-7]"
http://www.industrialchemistry.org/PDF/r2412.pdf,pyrrolidine,"[123-75-1],[204-648-7]"
http://www.industrialchemistry.org/PDF/r12366.pdf,sodium pyruvate,[113-24-6]
http://www.industrialchemistry.org/PDF/r3898.pdf,pyrvinium pamoate,[3546-41-6]
http://www.industrialchemistry.org/PDF/r5719.pdf,quartz,[14808-60-7]
http://www.industrialchemistry.org/PDF/r9682.pdf,NA,NA
http://www.industrialchemistry.org/PDF/r15166.pdf,quetiapine,[111974-72-2]
http://www.industrialchemistry.org/PDF/r12961.pdf,secobarbital,"[309-43-3],[76-73-3],[200-982-2],[206-218-4]"
http://www.industrialchemistry.org/PDF/r15483.pdf,quinaldic acid,"[93-10-7],[202-218-3]"
http://www.industrialchemistry.org/PDF/r1758.pdf,quinalphos,[13593-03-8]
http://www.industrialchemistry.org/PDF/r12736.pdf,quinapril,"[85441-61-8],[90243-99-5]"
http://www.industrialchemistry.org/PDF/r13455.pdf,quinclorac,[84087-01-4]
http://www.industrialchemistry.org/PDF/r12737.pdf,quinidine,"[50-54-4],[56-54-2],[7054-25-3],[747-45-5]"
http://www.industrialchemistry.org/PDF/r12738.pdf,quinine,"[130-89-2],[130-95-0],[549-56-4],[804-63-7]"
http://www.industrialchemistry.org/PDF/r13456.pdf,quinmerac,[90717-03-6]
http://www.industrialchemistry.org/PDF/r13457.pdf,quinoclamine,[2797-51-5]
http://www.industrialchemistry.org/PDF/r1515.pdf,quinoline,"[91-22-5],[202-051-6]"
http://www.industrialchemistry.org/PDF/r1573.pdf,"quinoline-2,3-dicarboxylic acid",[643-38-9]
http://www.industrialchemistry.org/PDF/r73.pdf,quinolinic acid,"[89-00-9],[201-874-8]"
http://www.industrialchemistry.org/PDF/r14706.pdf,quinoxyfen,[124495-18-7]
http://www.industrialchemistry.org/PDF/r13233.pdf,3-quinuclidinone hydrochloride,"[1193-65-3],[214-776-5]"
http://www.industrialchemistry.org/PDF/r2050.pdf,quizalofop-ethyl,[76578-14-8]
http://www.industrialchemistry.org/PDF/r13458.pdf,quizalofop-P-ethyl,[100646-51-3]
http://www.industrialchemistry.org/PDF/r13459.pdf,quizalofop-P-tefuryl,[119738-06-6]
http://www.industrialchemistry.org/PDF/r3757.pdf,R acid,[148-75-4]
http://www.industrialchemistry.org/PDF/r16069.pdf,rabeprazole,[117976-89-3]
http://www.industrialchemistry.org/PDF/r17566.pdf,"raffinate I, hydrogenated",NA
http://www.industrialchemistry.org/PDF/r13146.pdf,rafoxanide,"[22662-39-1],[245-148-9]"
http://www.industrialchemistry.org/PDF/r15175.pdf,raloxifene,[84449-90-1]
http://www.industrialchemistry.org/PDF/r17221.pdf,raltegravir,[871038-72-1]
http://www.industrialchemistry.org/PDF/r13041.pdf,raltitrexed,[112887-68-0]
http://www.industrialchemistry.org/PDF/r12739.pdf,ramipril,[87333-19-5]
http://www.industrialchemistry.org/PDF/r2352.pdf,ranitidine,[66357-35-5]
http://www.industrialchemistry.org/PDF/r15352.pdf,sirolimus,[53123-88-9]
http://www.industrialchemistry.org/PDF/r4032.pdf,rapeseed fatty acids,NA
http://www.industrialchemistry.org/PDF/r7651.pdf,rare earth chloride,NA
http://www.industrialchemistry.org/PDF/r7652.pdf,"rare earth chloride, hydrate",NA
http://www.industrialchemistry.org/PDF/r11918.pdf,rare earth fluoride,NA
http://www.industrialchemistry.org/PDF/r7656.pdf,rare earth oxide,NA
http://www.industrialchemistry.org/PDF/r7655.pdf,"rare earth oxide, hydrate",NA
http://www.industrialchemistry.org/PDF/r12740.pdf,razoxane,[21416-87-5]
http://www.industrialchemistry.org/PDF/r8505.pdf,Reactive Black 5,"[12225-25-1],[17095-24-8]"
http://www.industrialchemistry.org/PDF/r15928.pdf,Reactive Blue 109,"[61951-76-6],[70865-31-5]"
http://www.industrialchemistry.org/PDF/r10515.pdf,Reactive Blue 13,[12236-84-9]
http://www.industrialchemistry.org/PDF/r14971.pdf,Reactive Blue 15,[12225-39-7]
http://www.industrialchemistry.org/PDF/r17054.pdf,Reactive Blue 160,[71872-76-9]
http://www.industrialchemistry.org/PDF/r16042.pdf,Reactive Blue 171,"[68133-24-4],[77907-32-5]"
http://www.industrialchemistry.org/PDF/r17055.pdf,Reactive Blue 182,"[68912-12-9],[85496-36-2]"
http://www.industrialchemistry.org/PDF/r8506.pdf,Reactive Blue 19,[2580-78-1]
http://www.industrialchemistry.org/PDF/r11750.pdf,Reactive Blue 2,[12236-82-7]
http://www.industrialchemistry.org/PDF/r16040.pdf,Reactive Blue 21,"[12236-86-1],[73049-92-0]"
http://www.industrialchemistry.org/PDF/r17056.pdf,Reactive Blue 212,"[132821-93-3],[86457-82-1]"
http://www.industrialchemistry.org/PDF/r17057.pdf,Reactive Blue 216,"[131257-18-6],[89797-01-3]"
http://www.industrialchemistry.org/PDF/r17004.pdf,Reactive Blue 220,[90341-71-2]
http://www.industrialchemistry.org/PDF/r17005.pdf,Reactive Blue 224,"[108692-09-7],[122390-99-2]"
http://www.industrialchemistry.org/PDF/r17058.pdf,Reactive Blue 225,"[108624-00-6],[132174-48-2]"
http://www.industrialchemistry.org/PDF/r17051.pdf,Reactive Blue 27,[20640-71-5]
http://www.industrialchemistry.org/PDF/r3793.pdf,Reactive Blue 4,[13324-20-4]
http://www.industrialchemistry.org/PDF/r15922.pdf,Reactive Blue 49,"[12236-92-9],[72927-99-2]"
http://www.industrialchemistry.org/PDF/r8507.pdf,Reactive Blue 5,[16823-51-1]
http://www.industrialchemistry.org/PDF/r8508.pdf,Reactive Blue 6,[29311-94-2]
http://www.industrialchemistry.org/PDF/r17052.pdf,Reactive Blue 69,[59800-32-7]
http://www.industrialchemistry.org/PDF/r8509.pdf,Reactive Blue 7,[12238-09-4]
http://www.industrialchemistry.org/PDF/r17053.pdf,Reactive Blue 74,[12677-16-6]
http://www.industrialchemistry.org/PDF/r14955.pdf,Reactive Blue 81,[75030-18-1]
http://www.industrialchemistry.org/PDF/r8510.pdf,Reactive Blue 94,[70416-86-3]
http://www.industrialchemistry.org/PDF/r17059.pdf,Reactive Brown 2,"[12236-93-0],[70210-17-2]"
http://www.industrialchemistry.org/PDF/r15924.pdf,Reactive Green 8,"[12225-77-3],[70210-47-8]"
http://www.industrialchemistry.org/PDF/r8512.pdf,Reactive Orange 1,"[6522-74-3],[229-412-0]"
http://www.industrialchemistry.org/PDF/r15917.pdf,Reactive Orange 12,"[12225-84-2],[35642-64-9]"
http://www.industrialchemistry.org/PDF/r8513.pdf,Reactive Orange 13,"[12225-85-3],[70616-89-6]"
http://www.industrialchemistry.org/PDF/r17001.pdf,Reactive Orange 132,[149850-31-7]
http://www.industrialchemistry.org/PDF/r14516.pdf,Reactive Orange 14,[12225-86-4]
http://www.industrialchemistry.org/PDF/r8514.pdf,Reactive Orange 16,"[12225-88-6],[20262-58-2],[243-653-9]"
http://www.industrialchemistry.org/PDF/r17060.pdf,Reactive Orange 35,"[12270-76-7],[70210-13-8]"
http://www.industrialchemistry.org/PDF/r3788.pdf,Reactive Orange 4,[70616-90-9]
http://www.industrialchemistry.org/PDF/r14949.pdf,Reactive Orange 5,[70210-21-8]
http://www.industrialchemistry.org/PDF/r17061.pdf,Reactive Orange 64,"[61901-80-2],[83763-57-9]"
http://www.industrialchemistry.org/PDF/r17062.pdf,Reactive Orange 67,"[51811-45-1],[83763-54-6]"
http://www.industrialchemistry.org/PDF/r14950.pdf,Reactive Orange 7,[12225-83-1]
http://www.industrialchemistry.org/PDF/r14568.pdf,Reactive Orange 72,[71902-15-3]
http://www.industrialchemistry.org/PDF/r15927.pdf,Reactive Orange 86,"[57359-00-9],[83929-91-3]"
http://www.industrialchemistry.org/PDF/r10336.pdf,Reactive Red 1,[17752-85-1]
http://www.industrialchemistry.org/PDF/r16045.pdf,Reactive Red 11,[12226-08-3]
http://www.industrialchemistry.org/PDF/r10497.pdf,Reactive Red 12,[41423-92-1]
http://www.industrialchemistry.org/PDF/r14517.pdf,Reactive Red 120,[61951-82-4]
http://www.industrialchemistry.org/PDF/r17003.pdf,Reactive Red 159,[83400-12-8]
http://www.industrialchemistry.org/PDF/r10498.pdf,Reactive Red 17,[15792-41-3]
http://www.industrialchemistry.org/PDF/r17401.pdf,Reactive Red 180,"[72828-03-6],[98114-32-0]"
http://www.industrialchemistry.org/PDF/r17066.pdf,Reactive Red 194,"[23354-52-1],[93051-42-4]"
http://www.industrialchemistry.org/PDF/r15935.pdf,Reactive Red 195,[93050-79-4]
http://www.industrialchemistry.org/PDF/r15933.pdf,Reactive Red 198,[145017-98-7]
http://www.industrialchemistry.org/PDF/r8515.pdf,Reactive Red 2,[17804-49-8]
http://www.industrialchemistry.org/PDF/r15936.pdf,Reactive Red 227,[23354-53-2]
http://www.industrialchemistry.org/PDF/r17402.pdf,Reactive Red 23,[12769-07-2]
http://www.industrialchemistry.org/PDF/r14951.pdf,Reactive Red 24,[70210-20-7]
http://www.industrialchemistry.org/PDF/r15918.pdf,Reactive Red 24:1,[72829-25-5]
http://www.industrialchemistry.org/PDF/r10337.pdf,Reactive Red 3,[23211-47-4]
http://www.industrialchemistry.org/PDF/r14518.pdf,Reactive Red 33,[12237-01-3]
http://www.industrialchemistry.org/PDF/r8516.pdf,Reactive Red 4,[17681-50-4]
http://www.industrialchemistry.org/PDF/r17063.pdf,Reactive Red 43,[12226-20-9]
http://www.industrialchemistry.org/PDF/r14952.pdf,Reactive Red 45,[70210-46-7]
http://www.industrialchemistry.org/PDF/r15919.pdf,Reactive Red 45:1,[73816-74-7]
http://www.industrialchemistry.org/PDF/r10500.pdf,Reactive Red 6,[16038-15-6]
http://www.industrialchemistry.org/PDF/r17064.pdf,Reactive Red 66,"[12226-33-4],[70210-39-8]"
http://www.industrialchemistry.org/PDF/r14947.pdf,Reactive Red 8,[25489-36-5]
http://www.industrialchemistry.org/PDF/r17065.pdf,Reactive Red 88,[61109-27-1]
http://www.industrialchemistry.org/PDF/r15779.pdf,Reactive Red 96,[103760-80-1]
http://www.industrialchemistry.org/PDF/r14953.pdf,Reactive Violet 2,[8063-57-8]
